Datum;Eroeffnung;Hoch;Tief;Schluss;Volumen
  02.01.2015;208,20;208,20;208,20;208,20;0
  05.01.2015;207,32;207,32;207,32;207,32;0
  06.01.2015;202,94;202,94;202,94;202,94;0
  07.01.2015;203,30;203,30;203,30;203,30;0
  08.01.2015;205,67;205,67;205,67;205,67;0
  09.01.2015;206,68;206,68;206,68;206,68;0
  12.01.2015;206,43;206,43;206,43;206,43;0
  13.01.2015;206,42;206,42;206,42;206,42;0
  14.01.2015;204,73;204,73;204,73;204,73;0
  15.01.2015;206,29;206,29;206,29;206,29;0
  16.01.2015;204,76;204,76;204,76;204,76;0
  20.01.2015;207,18;207,18;207,18;207,18;0
  21.01.2015;208,36;208,36;208,36;208,36;0
  22.01.2015;208,73;208,73;208,73;208,73;0
  23.01.2015;211,25;211,25;211,25;211,25;0
  26.01.2015;211,12;211,12;211,12;211,12;0
  27.01.2015;212,86;212,86;212,86;212,86;0
  28.01.2015;213,06;213,06;213,06;213,06;0
  29.01.2015;211,39;211,39;211,39;211,39;0
  30.01.2015;210,97;210,97;210,97;210,97;0
  02.02.2015;210,93;210,93;210,93;210,93;0
  03.02.2015;210,66;210,66;210,66;210,66;0
  04.02.2015;213,02;213,02;213,02;213,02;0
  05.02.2015;212,61;212,61;212,61;212,61;0
  06.02.2015;213,05;213,05;213,05;213,05;0
  09.02.2015;212,89;212,89;212,89;212,89;0
  10.02.2015;212,87;212,87;212,87;212,87;0
  11.02.2015;212,85;212,85;212,85;212,85;0
  12.02.2015;214,26;214,26;214,26;214,26;0
  13.02.2015;215,76;215,76;215,76;215,76;0
  17.02.2015;216,55;216,55;216,55;216,55;0
  18.02.2015;218,41;218,41;218,41;218,41;0
  19.02.2015;219,04;219,04;219,04;219,04;0
  20.02.2015;219,19;219,19;219,19;219,19;0
  23.02.2015;219,45;219,45;219,45;219,45;0
  24.02.2015;220,30;220,30;220,30;220,30;0
  25.02.2015;220,75;220,75;220,75;220,75;0
  26.02.2015;221,42;221,42;221,42;221,42;0
  27.02.2015;221,49;221,49;221,49;221,49;0
  02.03.2015;222,07;222,07;222,07;222,07;0
  03.03.2015;221,96;221,96;221,96;221,96;0
  04.03.2015;220,80;220,80;220,80;220,80;0
  05.03.2015;220,81;220,81;220,81;220,81;0
  06.03.2015;222,27;222,27;222,27;222,27;0
  09.03.2015;220,49;220,49;220,49;220,49;0
  10.03.2015;219,32;219,32;219,32;219,32;0
  11.03.2015;218,98;218,98;218,98;218,98;0
  12.03.2015;220,82;220,82;220,82;220,82;0
  13.03.2015;221,43;221,43;221,43;221,43;0
  16.03.2015;221,27;221,27;221,27;221,27;0
  17.03.2015;222,93;222,93;222,93;222,93;0
  18.03.2015;224,23;224,23;224,23;224,23;0
  19.03.2015;225,26;225,26;225,26;225,26;0
  20.03.2015;225,49;225,49;225,49;225,49;0
  23.03.2015;226,25;226,25;226,25;226,25;0
  24.03.2015;225,86;225,86;225,86;225,86;0
  25.03.2015;226,20;226,20;226,20;226,20;0
  26.03.2015;223,63;223,63;223,63;223,63;0
  27.03.2015;223,44;223,44;223,44;223,44;0
  30.03.2015;224,43;224,43;224,43;224,43;0
  31.03.2015;224,12;224,12;224,12;224,12;0
  01.04.2015;223,33;223,33;223,33;223,33;0
  02.04.2015;225,63;225,63;225,63;225,63;0
  06.04.2015;226,28;226,28;226,28;226,28;0
  07.04.2015;227,79;227,79;227,79;227,79;0
  08.04.2015;230,58;230,58;230,58;230,58;0
  09.04.2015;232,03;232,03;232,03;232,03;0
  10.04.2015;232,93;232,93;232,93;232,93;0
  13.04.2015;234,31;234,31;234,31;234,31;0
  14.04.2015;233,57;233,57;233,57;233,57;0
  15.04.2015;233,10;233,10;233,10;233,10;0
  16.04.2015;234,82;234,82;234,82;234,82;0
  17.04.2015;233,44;233,44;233,44;233,44;0
  20.04.2015;231,50;231,50;231,50;231,50;0
  21.04.2015;234,41;234,41;234,41;234,41;0
  22.04.2015;235,54;235,54;235,54;235,54;0
  23.04.2015;236,29;236,29;236,29;236,29;0
  24.04.2015;236,59;236,59;236,59;236,59;0
  27.04.2015;237,12;237,12;237,12;237,12;0
  28.04.2015;237,18;237,18;237,18;237,18;0
  29.04.2015;235,81;235,81;235,81;235,81;0
  30.04.2015;232,69;232,69;232,69;232,69;0
  01.05.2015;232,46;232,46;232,46;232,46;0
  04.05.2015;233,09;233,09;233,09;233,09;0
  05.05.2015;232,36;232,36;232,36;232,36;0
  06.05.2015;230,73;230,73;230,73;230,73;0
  07.05.2015;228,57;228,57;228,57;228,57;0
  08.05.2015;230,03;230,03;230,03;230,03;0
  11.05.2015;231,11;231,11;231,11;231,11;0
  12.05.2015;230,78;230,78;230,78;230,78;0
  13.05.2015;231,37;231,37;231,37;231,37;0
  14.05.2015;230,36;230,36;230,36;230,36;0
  15.05.2015;232,23;232,23;232,23;232,23;0
  18.05.2015;233,02;233,02;233,02;233,02;0
  19.05.2015;233,75;233,75;233,75;233,75;0
  20.05.2015;234,19;234,19;234,19;234,19;0
  21.05.2015;234,12;234,12;234,12;234,12;0
  22.05.2015;235,18;235,18;235,18;235,18;0
  26.05.2015;236,97;236,97;236,97;236,97;0
  27.05.2015;235,97;235,97;235,97;235,97;0
  28.05.2015;235,47;235,47;235,47;235,47;0
  29.05.2015;235,63;235,63;235,63;235,63;0
  01.06.2015;235,80;235,80;235,80;235,80;0
  02.06.2015;234,05;234,05;234,05;234,05;0
  03.06.2015;233,41;233,41;233,41;233,41;0
  04.06.2015;232,86;232,86;232,86;232,86;0
  05.06.2015;231,90;231,90;231,90;231,90;0
  08.06.2015;231,27;231,27;231,27;231,27;0
  09.06.2015;228,22;228,22;228,22;228,22;0
  10.06.2015;227,66;227,66;227,66;227,66;0
  11.06.2015;229,52;229,52;229,52;229,52;0
  12.06.2015;230,36;230,36;230,36;230,36;0
  15.06.2015;229,27;229,27;229,27;229,27;0
  16.06.2015;227,68;227,68;227,68;227,68;0
  17.06.2015;228,29;228,29;228,29;228,29;0
  18.06.2015;226,82;226,82;226,82;226,82;0
  19.06.2015;228,02;228,02;228,02;228,02;0
  22.06.2015;230,22;230,22;230,22;230,22;0
  23.06.2015;233,31;233,31;233,31;233,31;0
  24.06.2015;233,78;233,78;233,78;233,78;0
  25.06.2015;232,59;232,59;232,59;232,59;0
  26.06.2015;231,06;231,06;231,06;231,06;0
  29.06.2015;226,10;226,10;226,10;226,10;0
  30.06.2015;227,55;227,55;227,55;227,55;0
  01.07.2015;228,48;228,48;228,48;228,48;0
  02.07.2015;229,55;229,55;229,55;229,55;0
  06.07.2015;224,39;224,39;224,39;224,39;0
  07.07.2015;224,90;224,90;224,90;224,90;0
  08.07.2015;217,63;217,63;217,63;217,63;0
  09.07.2015;219,45;219,45;219,45;219,45;0
  10.07.2015;220,98;220,98;220,98;220,98;0
  13.07.2015;223,94;223,94;223,94;223,94;0
  14.07.2015;225,57;225,57;225,57;225,57;0
  15.07.2015;226,19;226,19;226,19;226,19;0
  16.07.2015;227,73;227,73;227,73;227,73;0
  17.07.2015;228,36;228,36;228,36;228,36;0
  20.07.2015;228,14;228,14;228,14;228,14;0
  21.07.2015;229,29;229,29;229,29;229,29;0
  22.07.2015;227,04;227,04;227,04;227,04;0
  23.07.2015;227,26;227,26;227,26;227,26;0
  24.07.2015;225,89;225,89;225,89;225,89;0
  27.07.2015;222,82;222,82;222,82;222,82;0
  28.07.2015;222,11;222,11;222,11;222,11;0
  29.07.2015;222,93;222,93;222,93;222,93;0
  30.07.2015;223,82;223,82;223,82;223,82;0
  31.07.2015;225,28;225,28;225,28;225,28;0
  03.08.2015;224,07;224,07;224,07;224,07;0
  04.08.2015;224,31;224,31;224,31;224,31;0
  05.08.2015;224,77;224,77;224,77;224,77;0
  06.08.2015;224,17;224,17;224,17;224,17;0
  07.08.2015;224,05;224,05;224,05;224,05;0
  10.08.2015;224,82;224,82;224,82;224,82;0
  11.08.2015;223,84;223,84;223,84;223,84;0
  12.08.2015;220,41;220,41;220,41;220,41;0
  13.08.2015;220,91;220,91;220,91;220,91;0
  14.08.2015;220,62;220,62;220,62;220,62;0
  17.08.2015;220,29;220,29;220,29;220,29;0
  18.08.2015;219,20;219,20;219,20;219,20;0
  19.08.2015;217,61;217,61;217,61;217,61;0
  20.08.2015;214,39;214,39;214,39;214,39;0
  21.08.2015;209,41;209,41;209,41;209,41;0
  24.08.2015;198,57;198,57;198,57;198,57;0
  25.08.2015;197,64;197,64;197,64;197,64;0
  26.08.2015;200,41;200,41;200,41;200,41;0
  27.08.2015;204,47;204,47;204,47;204,47;0
  28.08.2015;208,13;208,13;208,13;208,13;0
  31.08.2015;206,99;206,99;206,99;206,99;0
  01.09.2015;201,13;201,13;201,13;201,13;0
  02.09.2015;200,09;200,09;200,09;200,09;0
  03.09.2015;200,68;200,68;200,68;200,68;0
  04.09.2015;198,17;198,17;198,17;198,17;0
  08.09.2015;197,77;197,77;197,77;197,77;0
  09.09.2015;206,73;206,73;206,73;206,73;0
  10.09.2015;203,48;203,48;203,48;203,48;0
  11.09.2015;202,97;202,97;202,97;202,97;0
  14.09.2015;202,27;202,27;202,27;202,27;0
  15.09.2015;201,50;201,50;201,50;201,50;0
  16.09.2015;204,08;204,08;204,08;204,08;0
  17.09.2015;205,80;205,80;205,80;205,80;0
  18.09.2015;204,57;204,57;204,57;204,57;0
  21.09.2015;203,04;203,04;203,04;203,04;0
  22.09.2015;203,21;203,21;203,21;203,21;0
  23.09.2015;200,92;200,92;200,92;200,92;0
  24.09.2015;198,80;198,80;198,80;198,80;0
  25.09.2015;200,24;200,24;200,24;200,24;0
  28.09.2015;199,83;199,83;199,83;199,83;0
  29.09.2015;193,97;193,97;193,97;193,97;0
  30.09.2015;197,90;197,90;197,90;197,90;0
  01.10.2015;200,71;200,71;200,71;200,71;0
  02.10.2015;201,53;201,53;201,53;201,53;0
  05.10.2015;204,26;204,26;204,26;204,26;0
  06.10.2015;205,62;205,62;205,62;205,62;0
  07.10.2015;208,95;208,95;208,95;208,95;0
  08.10.2015;208,12;208,12;208,12;208,12;0
  09.10.2015;211,07;211,07;211,07;211,07;0
  12.10.2015;211,57;211,57;211,57;211,57;0
  13.10.2015;210,06;210,06;210,06;210,06;0
  14.10.2015;207,56;207,56;207,56;207,56;0
  15.10.2015;210,18;210,18;210,18;210,18;0
  16.10.2015;211,76;211,76;211,76;211,76;0
  19.10.2015;211,24;211,24;211,24;211,24;0
  20.10.2015;211,28;211,28;211,28;211,28;0
  21.10.2015;212,99;212,99;212,99;212,99;0
  22.10.2015;212,27;212,27;212,27;212,27;0
  23.10.2015;215,55;215,55;215,55;215,55;0
  26.10.2015;216,44;216,44;216,44;216,44;0
  27.10.2015;215,22;215,22;215,22;215,22;0
  28.10.2015;214,79;214,79;214,79;214,79;0
  29.10.2015;213,60;213,60;213,60;213,60;0
  30.10.2015;213,90;213,90;213,90;213,90;0
  02.11.2015;211,43;211,43;211,43;211,43;0
  03.11.2015;212,56;212,56;212,56;212,56;0
  04.11.2015;214,80;214,80;214,80;214,80;0
  05.11.2015;215,15;215,15;215,15;215,15;0
  06.11.2015;215,23;215,23;215,23;215,23;0
  09.11.2015;215,88;215,88;215,88;215,88;0
  10.11.2015;214,35;214,35;214,35;214,35;0
  11.11.2015;214,49;214,49;214,49;214,49;0
  12.11.2015;215,16;215,16;215,16;215,16;0
  13.11.2015;212,97;212,97;212,97;212,97;0
  16.11.2015;210,74;210,74;210,74;210,74;0
  17.11.2015;213,04;213,04;213,04;213,04;0
  18.11.2015;212,80;212,80;212,80;212,80;0
  19.11.2015;215,40;215,40;215,40;215,40;0
  20.11.2015;216,04;216,04;216,04;216,04;0
  23.11.2015;216,06;216,06;216,06;216,06;0
  24.11.2015;215,79;215,79;215,79;215,79;0
  25.11.2015;214,76;214,76;214,76;214,76;0
  27.11.2015;214,02;214,02;214,02;214,02;0
  30.11.2015;212,09;212,09;212,09;212,09;0
  01.12.2015;215,39;215,39;215,39;215,39;0
  02.12.2015;215,33;215,33;215,33;215,33;0
  03.12.2015;214,75;214,75;214,75;214,75;0
  04.12.2015;211,98;211,98;211,98;211,98;0
  07.12.2015;212,67;212,67;212,67;212,67;0
  08.12.2015;210,40;210,40;210,40;210,40;0
  09.12.2015;209,00;209,00;209,00;209,00;0
  10.12.2015;207,81;207,81;207,81;207,81;0
  11.12.2015;207,38;207,38;207,38;207,38;0
  15.12.2015;203,60;203,60;203,60;203,60;0
  16.12.2015;208,05;208,05;208,05;208,05;0
  17.12.2015;210,57;210,57;210,57;210,57;0
  18.12.2015;208,19;208,19;208,19;208,19;0
  21.12.2015;208,18;208,18;208,18;208,18;0
  22.12.2015;208,62;208,62;208,62;208,62;0
  23.12.2015;209,43;209,43;209,43;209,43;0
  24.12.2015;209,41;209,41;209,41;209,41;0
  28.12.2015;209,23;209,23;209,23;209,23;0
  29.12.2015;210,54;210,54;210,54;210,54;0
  30.12.2015;210,62;210,62;210,62;210,62;0
  31.12.2015;210,74;210,74;210,74;210,74;0
  04.01.2016;205,93;205,93;205,93;205,93;0
  05.01.2016;205,11;205,11;205,11;205,11;0
  06.01.2016;203,19;203,19;203,19;203,19;0
  07.01.2016;198,35;198,35;198,35;198,35;0
  08.01.2016;198,12;198,12;198,12;198,12;0
  11.01.2016;196,01;196,01;196,01;196,01;0
  12.01.2016;193,17;193,17;193,17;193,17;0
  13.01.2016;196,57;196,57;196,57;196,57;0
  14.01.2016;193,51;193,51;193,51;193,51;0
  15.01.2016;192,18;192,18;192,18;192,18;0
  19.01.2016;192,24;192,24;192,24;192,24;0
  20.01.2016;186,43;186,43;186,43;186,43;0
  21.01.2016;183,38;183,38;183,38;183,38;0
  22.01.2016;189,87;189,87;189,87;189,87;0
  25.01.2016;192,15;192,15;192,15;192,15;0
  26.01.2016;188,95;188,95;188,95;188,95;0
  27.01.2016;191,68;191,68;191,68;191,68;0
  28.01.2016;191,60;191,60;191,60;191,60;0
  29.01.2016;195,86;195,86;195,86;195,86;0
  01.02.2016;197,87;197,87;197,87;197,87;0
  02.02.2016;196,17;196,17;196,17;196,17;0
  03.02.2016;191,61;191,61;191,61;191,61;0
  04.02.2016;192,09;192,09;192,09;192,09;0
  05.02.2016;191,35;191,35;191,35;191,35;0
  08.02.2016;191,73;191,73;191,73;191,73;0
  09.02.2016;186,17;186,17;186,17;186,17;0
  10.02.2016;183,49;183,49;183,49;183,49;0
  11.02.2016;181,75;181,75;181,75;181,75;0
  12.02.2016;176,91;176,91;176,91;176,91;0
  16.02.2016;186,68;186,68;186,68;186,68;0
  17.02.2016;185,41;185,41;185,41;185,41;0
  18.02.2016;189,06;189,06;189,06;189,06;0
  19.02.2016;187,72;187,72;187,72;187,72;0
  22.02.2016;188,84;188,84;188,84;188,84;0
  23.02.2016;187,96;187,96;187,96;187,96;0
  24.02.2016;186,30;186,30;186,30;186,30;0
  25.02.2016;187,18;187,18;187,18;187,18;0
  26.02.2016;188,45;188,45;188,45;188,45;0
  29.02.2016;187,07;187,07;187,07;187,07;0
  01.03.2016;188,56;188,56;188,56;188,56;0
  02.03.2016;194,02;194,02;194,02;194,02;0
  03.03.2016;196,14;196,14;196,14;196,14;0
  04.03.2016;197,04;197,04;197,04;197,04;0
  07.03.2016;196,56;196,56;196,56;196,56;0
  08.03.2016;194,97;194,97;194,97;194,97;0
  09.03.2016;194,32;194,32;194,32;194,32;0
  10.03.2016;195,52;195,52;195,52;195,52;0
  11.03.2016;196,84;196,84;196,84;196,84;0
  14.03.2016;198,80;198,80;198,80;198,80;0
  15.03.2016;197,09;197,09;197,09;197,09;0
  16.03.2016;196,52;196,52;196,52;196,52;0
  17.03.2016;197,56;197,56;197,56;197,56;0
  18.03.2016;197,63;197,63;197,63;197,63;0
  21.03.2016;197,80;197,80;197,80;197,80;0
  22.03.2016;199,31;199,31;199,31;199,31;0
  23.03.2016;198,65;198,65;198,65;198,65;0
  24.03.2016;196,97;196,97;196,97;196,97;0
  28.03.2016;198,36;198,36;198,36;198,36;0
  29.03.2016;198,57;198,57;198,57;198,57;0
  30.03.2016;198,57;198,57;198,57;198,57;0
  31.03.2016;198,53;198,53;198,53;198,53;0
  01.04.2016;194,26;194,26;194,26;194,26;0
  04.04.2016;194,44;194,44;194,44;194,44;0
  05.04.2016;191,09;191,09;191,09;191,09;0
  06.04.2016;191,12;191,12;191,12;191,12;0
  07.04.2016;191,52;191,52;191,52;191,52;0
  08.04.2016;192,49;192,49;192,49;192,49;0
  11.04.2016;192,24;192,24;192,24;192,24;0
  12.04.2016;194,18;194,18;194,18;194,18;0
  13.04.2016;198,27;198,27;198,27;198,27;0
  14.04.2016;201,60;201,60;201,60;201,60;0
  15.04.2016;201,15;201,15;201,15;201,15;0
  18.04.2016;198,12;198,12;198,12;198,12;0
  19.04.2016;201,47;201,47;201,47;201,47;0
  20.04.2016;201,18;201,18;201,18;201,18;0
  21.04.2016;204,12;204,12;204,12;204,12;0
  22.04.2016;204,41;204,41;204,41;204,41;0
  25.04.2016;203,68;203,68;203,68;203,68;0
  26.04.2016;203,18;203,18;203,18;203,18;0
  27.04.2016;202,17;202,17;202,17;202,17;0
  28.04.2016;198,97;198,97;198,97;198,97;0
  29.04.2016;198,40;198,40;198,40;198,40;0
  02.05.2016;195,48;195,48;195,48;195,48;0
  03.05.2016;195,12;195,12;195,12;195,12;0
  04.05.2016;194,32;194,32;194,32;194,32;0
  05.05.2016;194,22;194,22;194,22;194,22;0
  06.05.2016;193,48;193,48;193,48;193,48;0
  09.05.2016;194,21;194,21;194,21;194,21;0
  10.05.2016;196,36;196,36;196,36;196,36;0
  11.05.2016;196,13;196,13;196,13;196,13;0
  12.05.2016;196,10;196,10;196,10;196,10;0
  16.05.2016;194,80;194,80;194,80;194,80;0
  17.05.2016;196,61;196,61;196,61;196,61;0
  18.05.2016;196,09;196,09;196,09;196,09;0
  19.05.2016;195,04;195,04;195,04;195,04;0
  20.05.2016;195,81;195,81;195,81;195,81;0
  23.05.2016;195,74;195,74;195,74;195,74;0
  24.05.2016;194,62;194,62;194,62;194,62;0
  25.05.2016;197,50;197,50;197,50;197,50;0
  26.05.2016;197,75;197,75;197,75;197,75;0
  27.05.2016;199,17;199,17;199,17;199,17;0
  31.05.2016;201,61;201,61;201,61;201,61;0
  01.06.2016;200,17;200,17;200,17;200,17;0
  02.06.2016;198,25;198,25;198,25;198,25;0
  03.06.2016;198,97;198,97;198,97;198,97;0
  06.06.2016;199,28;199,28;199,28;199,28;0
  07.06.2016;200,83;200,83;200,83;200,83;0
  08.06.2016;201,55;201,55;201,55;201,55;0
  09.06.2016;200,35;200,35;200,35;200,35;0
  10.06.2016;198,88;198,88;198,88;198,88;0
  13.06.2016;194,46;194,46;194,46;194,46;0
  14.06.2016;193,13;193,13;193,13;193,13;0
  15.06.2016;193,56;193,56;193,56;193,56;0
  16.06.2016;190,44;190,44;190,44;190,44;0
  17.06.2016;191,51;191,51;191,51;191,51;0
  20.06.2016;194,80;194,80;194,80;194,80;0
  21.06.2016;196,24;196,24;196,24;196,24;0
  22.06.2016;196,15;196,15;196,15;196,15;0
  23.06.2016;197,25;197,25;197,25;197,25;0
  24.06.2016;188,36;188,36;188,36;188,36;0
  27.06.2016;189,55;189,55;189,55;189,55;0
  28.06.2016;189,73;189,73;189,73;189,73;0
  29.06.2016;192,68;192,68;192,68;192,68;0
  30.06.2016;194,29;194,29;194,29;194,29;0
  01.07.2016;195,14;195,14;195,14;195,14;0
  05.07.2016;195,17;195,17;195,17;195,17;0
  06.07.2016;192,46;192,46;192,46;192,46;0
  07.07.2016;192,83;192,83;192,83;192,83;0
  08.07.2016;191,58;191,58;191,58;191,58;0
  11.07.2016;196,57;196,57;196,57;196,57;0
  12.07.2016;199,40;199,40;199,40;199,40;0
  13.07.2016;200,87;200,87;200,87;200,87;0
  14.07.2016;202,09;202,09;202,09;202,09;0
  15.07.2016;203,09;203,09;203,09;203,09;0
  18.07.2016;203,59;203,59;203,59;203,59;0
  19.07.2016;204,27;204,27;204,27;204,27;0
  20.07.2016;204,78;204,78;204,78;204,78;0
  21.07.2016;205,64;205,64;205,64;205,64;0
  22.07.2016;204,66;204,66;204,66;204,66;0
  25.07.2016;204,89;204,89;204,89;204,89;0
  26.07.2016;204,14;204,14;204,14;204,14;0
  27.07.2016;205,40;205,40;205,40;205,40;0
  28.07.2016;204,52;204,52;204,52;204,52;0
  29.07.2016;204,55;204,55;204,55;204,55;0
  01.08.2016;205,69;205,69;205,69;205,69;0
  02.08.2016;203,71;203,71;203,71;203,71;0
  03.08.2016;200,47;200,47;200,47;200,47;0
  04.08.2016;201,68;201,68;201,68;201,68;0
  05.08.2016;202,78;202,78;202,78;202,78;0
  08.08.2016;205,76;205,76;205,76;205,76;0
  09.08.2016;206,68;206,68;206,68;206,68;0
  10.08.2016;206,47;206,47;206,47;206,47;0
  11.08.2016;206,58;206,58;206,58;206,58;0
  12.08.2016;207,82;207,82;207,82;207,82;0
  15.08.2016;207,85;207,85;207,85;207,85;0
  16.08.2016;206,54;206,54;206,54;206,54;0
  17.08.2016;207,40;207,40;207,40;207,40;0
  18.08.2016;206,50;206,50;206,50;206,50;0
  19.08.2016;206,70;206,70;206,70;206,70;0
  22.08.2016;206,92;206,92;206,92;206,92;0
  23.08.2016;206,80;206,80;206,80;206,80;0
  24.08.2016;207,10;207,10;207,10;207,10;0
  25.08.2016;206,92;206,92;206,92;206,92;0
  26.08.2016;205,78;205,78;205,78;205,78;0
  29.08.2016;207,20;207,20;207,20;207,20;0
  30.08.2016;207,82;207,82;207,82;207,82;0
  31.08.2016;208,36;208,36;208,36;208,36;0
  01.09.2016;208,80;208,80;208,80;208,80;0
  02.09.2016;209,22;209,22;209,22;209,22;0
  06.09.2016;212,32;212,32;212,32;212,32;0
  07.09.2016;212,03;212,03;212,03;212,03;0
  08.09.2016;211,95;211,95;211,95;211,95;0
  09.09.2016;210,94;210,94;210,94;210,94;0
  12.09.2016;206,79;206,79;206,79;206,79;0
  13.09.2016;206,60;206,60;206,60;206,60;0
  14.09.2016;206,08;206,08;206,08;206,08;0
  15.09.2016;205,71;205,71;205,71;205,71;0
  16.09.2016;206,60;206,60;206,60;206,60;0
  19.09.2016;207,73;207,73;207,73;207,73;0
  20.09.2016;208,14;208,14;208,14;208,14;0
  21.09.2016;211,27;211,27;211,27;211,27;0
  22.09.2016;212,15;212,15;212,15;212,15;0
  23.09.2016;211,89;211,89;211,89;211,89;0
  26.09.2016;209,85;209,85;209,85;209,85;0
  27.09.2016;211,16;211,16;211,16;211,16;0
  28.09.2016;210,62;210,62;210,62;210,62;0
  29.09.2016;212,00;212,00;212,00;212,00;0
  30.09.2016;209,44;209,44;209,44;209,44;0
  03.10.2016;210,94;210,94;210,94;210,94;0
  04.10.2016;212,11;212,11;212,11;212,11;0
  05.10.2016;212,57;212,57;212,57;212,57;0
  06.10.2016;213,54;213,54;213,54;213,54;0
  07.10.2016;212,91;212,91;212,91;212,91;0
  10.10.2016;212,98;212,98;212,98;212,98;0
  11.10.2016;212,37;212,37;212,37;212,37;0
  12.10.2016;211,10;211,10;211,10;211,10;0
  13.10.2016;209,81;209,81;209,81;209,81;0
  14.10.2016;210,52;210,52;210,52;210,52;0
  17.10.2016;210,38;210,38;210,38;210,38;0
  18.10.2016;211,81;211,81;211,81;211,81;0
  19.10.2016;211,99;211,99;211,99;211,99;0
  20.10.2016;213,12;213,12;213,12;213,12;0
  21.10.2016;212,59;212,59;212,59;212,59;0
  24.10.2016;213,33;213,33;213,33;213,33;0
  25.10.2016;214,10;214,10;214,10;214,10;0
  26.10.2016;213,03;213,03;213,03;213,03;0
  28.10.2016;212,56;212,56;212,56;212,56;0
  31.10.2016;212,64;212,64;212,64;212,64;0
  01.11.2016;212,76;212,76;212,76;212,76;0
  02.11.2016;209,61;209,61;209,61;209,61;0
  03.11.2016;209,02;209,02;209,02;209,02;0
  04.11.2016;207,20;207,20;207,20;207,20;0
  07.11.2016;209,40;209,40;209,40;209,40;0
  08.11.2016;210,10;210,10;210,10;210,10;0
  09.11.2016;203,64;203,64;203,64;203,64;0
  10.11.2016;210,51;210,51;210,51;210,51;0
  11.11.2016;209,22;209,22;209,22;209,22;0
  14.11.2016;209,40;209,40;209,40;209,40;0
  15.11.2016;209,54;209,54;209,54;209,54;0
  16.11.2016;211,08;211,08;211,08;211,08;0
  17.11.2016;211,45;211,45;211,45;211,45;0
  18.11.2016;211,90;211,90;211,90;211,90;0
  21.11.2016;212,65;212,65;212,65;212,65;0
  22.11.2016;214,08;214,08;214,08;214,08;0
  23.11.2016;214,74;214,74;214,74;214,74;0
  25.11.2016;216,15;216,15;216,15;216,15;0
  28.11.2016;216,67;216,67;216,67;216,67;0
  29.11.2016;216,51;216,51;216,51;216,51;0
  30.11.2016;216,81;216,81;216,81;216,81;0
  01.12.2016;218,03;218,03;218,03;218,03;0
  02.12.2016;216,51;216,51;216,51;216,51;0
  05.12.2016;215,51;215,51;215,51;215,51;0
  06.12.2016;216,89;216,89;216,89;216,89;0
  07.12.2016;218,24;218,24;218,24;218,24;0
  08.12.2016;221,02;221,02;221,02;221,02;0
  09.12.2016;221,65;221,65;221,65;221,65;0
  12.12.2016;221,06;221,06;221,06;221,06;0
  13.12.2016;221,74;221,74;221,74;221,74;0
  14.12.2016;221,67;221,67;221,67;221,67;0
  15.12.2016;220,61;220,61;220,61;220,61;0
  16.12.2016;220,96;220,96;220,96;220,96;0
  19.12.2016;220,36;220,36;220,36;220,36;0
  20.12.2016;220,51;220,51;220,51;220,51;0
  21.12.2016;220,10;220,10;220,10;220,10;0
  22.12.2016;219,35;219,35;219,35;219,35;0
  23.12.2016;218,98;218,98;218,98;218,98;0
  27.12.2016;218,87;218,87;218,87;218,87;0
  28.12.2016;219,97;219,97;219,97;219,97;0
  29.12.2016;219,25;219,25;219,25;219,25;0
  30.12.2016;219,63;219,63;219,63;219,63;0
  03.01.2017;220,58;220,58;220,58;220,58;0
  04.01.2017;223,11;223,11;223,11;223,11;0
  05.01.2017;224,35;224,35;224,35;224,35;0
  06.01.2017;224,29;224,29;224,29;224,29;0
  09.01.2017;224,73;224,73;224,73;224,73;0
  10.01.2017;224,49;224,49;224,49;224,49;0
  11.01.2017;225,73;225,73;225,73;225,73;0
  12.01.2017;224,77;224,77;224,77;224,77;0
  13.01.2017;225,11;225,11;225,11;225,11;0
  17.01.2017;222,59;222,59;222,59;222,59;0
  18.01.2017;223,16;223,16;223,16;223,16;0
  19.01.2017;224,11;224,11;224,11;224,11;0
  20.01.2017;223,70;223,70;223,70;223,70;0
  23.01.2017;222,91;222,91;222,91;222,91;0
  24.01.2017;223,06;223,06;223,06;223,06;0
  25.01.2017;224,60;224,60;224,60;224,60;0
  26.01.2017;226,77;226,77;226,77;226,77;0
  27.01.2017;227,25;227,25;227,25;227,25;0
  30.01.2017;226,56;226,56;226,56;226,56;0
  31.01.2017;224,50;224,50;224,50;224,50;0
  01.02.2017;225,30;225,30;225,30;225,30;0
  02.02.2017;223,89;223,89;223,89;223,89;0
  03.02.2017;224,10;224,10;224,10;224,10;0
  06.02.2017;225,19;225,19;225,19;225,19;0
  07.02.2017;224,92;224,92;224,92;224,92;0
  08.02.2017;225,87;225,87;225,87;225,87;0
  09.02.2017;225,46;225,46;225,46;225,46;0
  10.02.2017;228,04;228,04;228,04;228,04;0
  13.02.2017;229,19;229,19;229,19;229,19;0
  14.02.2017;227,79;227,79;227,79;227,79;0
  15.02.2017;229,53;229,53;229,53;229,53;0
  16.02.2017;229,79;229,79;229,79;229,79;0
  17.02.2017;229,11;229,11;229,11;229,11;0
  21.02.2017;230,25;230,25;230,25;230,25;0
  22.02.2017;231,28;231,28;231,28;231,28;0
  23.02.2017;230,98;230,98;230,98;230,98;0
